credit_score,annual_income,debt_to_income,employment_length,loan_amount,interest_rate,home_ownership,loan_purpose,loan_status
688.751584,31555.264644,0.378614,3.854288,35982.638618,9.975918,RENT,debt_consolidation,1
738.06133,51492.803234,0.465085,0.87253,11626.437275,5.0,MORTGAGE,debt_consolidation,1
718.480739,64496.629317,0.34549,0.038802,24355.497617,14.275906,MORTGAGE,debt_consolidation,0
697.910722,117417.753034,0.164557,2.750548,12466.65968,14.832269,RENT,credit_card,1
616.762044,74809.781482,0.136646,0.737962,39162.604088,17.432797,RENT,debt_consolidation,0
717.717469,78702.80004,0.367169,0.874836,24302.314775,12.477503,RENT,car,0
830.56196,51549.406524,0.146653,0.400146,10024.97566,10.129468,RENT,debt_consolidation,1
787.633604,114264.988111,0.039597,1.147656,23313.484554,13.922463,MORTGAGE,medical,1
807.45493,62683.759728,0.596798,6.284832,12153.929003,13.974371,MORTGAGE,credit_card,1
639.102746,29241.588946,0.642957,8.275507,24485.866559,16.733984,MORTGAGE,credit_card,1
600.831614,113779.993602,0.14532,3.012271,12072.022672,10.843803,MORTGAGE,debt_consolidation,1
669.937046,74513.974468,0.2152,3.531707,22454.388285,10.420474,RENT,home_improvement,1
684.457993,37577.982548,0.168135,0.166001,37247.082677,8.495595,MORTGAGE,home_improvement,1
767.535321,36765.096873,0.358652,0.359179,21223.484472,12.881117,RENT,credit_card,1
544.60283,58568.092289,0.161186,1.489118,16753.763741,5.581084,MORTGAGE,debt_consolidation,1
802.364026,64725.522497,0.198075,3.925199,25394.63867,13.716306,MORTGAGE,medical,1
667.359368,55181.076661,0.42307,6.726744,35883.319713,13.057423,MORTGAGE,vacation,1
645.849514,59088.122133,0.101688,4.644386,10147.389011,13.047746,MORTGAGE,credit_card,1
599.03165,135940.752273,0.303986,2.488954,26435.400219,11.483788,MORTGAGE,home_improvement,1
547.611466,93239.421745,0.093204,0.629654,55396.8811,16.365424,OWN,credit_card,1
745.853647,54961.122727,0.137669,7.588243,32910.922558,14.051977,MORTGAGE,debt_consolidation,1
685.865437,86231.114488,0.080859,2.261102,22935.194848,8.87523,MORTGAGE,debt_consolidation,0
576.803128,26383.277434,0.263704,6.660054,34469.0209,8.937873,OTHER,credit_card,0
576.393698,62240.191147,0.299999,3.597239,30234.759529,7.921142,MORTGAGE,other,1
653.137224,145158.831251,0.027984,6.709704,37328.813093,12.929492,MORTGAGE,debt_consolidation,1
813.521722,43009.334941,0.250414,11.891371,5341.425652,7.499514,RENT,credit_card,1
659.232692,29478.593735,0.079014,12.693406,7424.797618,14.791873,RENT,major_purchase,1
559.748564,33148.298495,0.653907,3.829738,44506.049585,15.630407,MORTGAGE,debt_consolidation,0
660.340555,25494.554966,0.450994,3.582165,7679.460503,7.923443,MORTGAGE,debt_consolidation,1
658.182114,30611.861854,0.332001,1.544041,29175.279727,10.35058,RENT,other,1
464.249069,39249.545395,0.460223,13.728747,17215.496918,11.058173,OWN,debt_consolidation,1
675.656411,21092.225429,0.221386,3.061701,10967.235632,14.093941,RENT,debt_consolidation,1
661.525238,49482.334218,0.419737,0.682486,28134.583553,16.632702,MORTGAGE,credit_card,1
735.696509,84235.043251,0.14232,2.834378,25354.80285,5.100777,RENT,credit_card,1
827.916488,28434.153564,0.25624,0.679404,96494.361587,9.886367,MORTGAGE,major_purchase,1
770.125202,121974.874305,0.127573,3.491117,14223.234756,10.068942,MORTGAGE,home_improvement,1
658.488905,66601.025421,0.753457,4.119418,60359.708532,6.097656,RENT,credit_card,1
591.477927,90975.757724,0.038261,2.060604,28189.251733,9.302115,RENT,credit_card,1
850.0,33034.219829,0.083856,0.371736,13867.242497,12.497191,MORTGAGE,car,1
684.737475,81855.856859,0.147267,14.367886,38540.793096,10.024624,MORTGAGE,debt_consolidation,1
681.114343,25459.383561,0.522317,7.42181,32729.004553,5.593826,MORTGAGE,debt_consolidation,1
678.069993,83629.240152,0.240678,9.128063,22586.108009,21.059289,OWN,car,1
695.846781,54344.766963,0.163097,2.285385,26539.958641,11.931623,RENT,car,1
668.451167,68319.515171,0.393665,7.152925,14502.974978,11.390929,MORTGAGE,debt_consolidation,1
634.107039,24212.958321,0.731389,3.321564,12356.642013,7.157258,MORTGAGE,debt_consolidation,0
636.251285,28651.414557,0.198026,1.122494,37481.753555,11.912472,OTHER,credit_card,1
677.379738,70146.201159,0.424265,0.664363,18830.673774,10.425252,OWN,debt_consolidation,0
636.526018,27750.002173,0.453136,2.115989,20825.675453,5.0,MORTGAGE,home_improvement,0
622.972337,64726.357339,0.161374,0.739903,26792.442144,7.254106,MORTGAGE,debt_consolidation,1
688.514418,21584.210179,0.084031,31.795211,26521.257,13.782241,RENT,debt_consolidation,1
659.601823,81544.529773,0.173185,0.2522,8098.802339,17.804062,RENT,credit_card,1
800.319439,23399.876209,0.348847,2.909314,54196.762898,12.285079,MORTGAGE,car,1
467.922415,68280.53161,0.269333,3.008253,23976.453087,14.860791,MORTGAGE,credit_card,1
767.320548,71351.850649,0.219097,1.787891,19113.357517,10.454856,MORTGAGE,credit_card,1
779.686815,32271.407774,0.138444,4.235591,29779.996944,10.697088,MORTGAGE,vacation,0
514.128781,69509.307278,0.146543,0.812459,25992.921645,14.818427,RENT,credit_card,0
652.584992,57312.003046,0.34108,7.660357,37682.228987,16.819721,MORTGAGE,credit_card,1
650.284731,35478.951577,0.226627,2.020688,32099.270099,15.553838,RENT,credit_card,1
567.399064,26765.450906,0.248132,4.474391,36406.126878,7.267729,RENT,debt_consolidation,1
617.774665,15099.615894,0.011289,6.287558,56709.426835,10.765644,RENT,credit_card,1
591.153932,60463.189957,0.17963,10.993023,40885.762827,11.971336,OWN,credit_card,1
820.181635,19170.31633,0.51849,9.032968,19685.933926,10.091127,RENT,debt_consolidation,0
754.854271,51906.874637,0.493922,4.68641,10036.354109,12.357501,MORTGAGE,debt_consolidation,1
781.724408,41853.515315,0.467871,2.458328,70788.975417,13.872019,RENT,debt_consolidation,0
737.733765,73679.925903,0.444501,3.497886,18649.854784,14.509834,MORTGAGE,credit_card,1
589.675858,40895.393213,0.279271,7.320951,15816.750421,16.900546,OWN,debt_consolidation,1
638.038379,40228.514062,0.459736,10.50008,6530.842459,9.846956,MORTGAGE,debt_consolidation,1
719.149965,76048.184319,0.167648,0.547858,27915.327053,6.225884,RENT,medical,1
582.229775,59936.132591,0.490295,2.429497,24445.969209,12.253821,RENT,credit_card,1
737.039874,59260.222414,0.190533,7.483149,7626.768772,17.593339,OWN,debt_consolidation,1
660.773968,64962.181332,0.428339,2.825105,30251.221097,9.330584,RENT,home_improvement,1
650.014335,19509.498452,0.384216,2.019041,15541.445778,13.403964,MORTGAGE,debt_consolidation,1
736.876797,77193.706293,0.247039,2.649386,100000.0,13.43511,MORTGAGE,other,1
715.541065,70790.583994,0.027578,4.61714,14786.164117,11.670047,RENT,other,1
651.122707,26635.231819,0.570308,35.0,16242.144694,11.024237,RENT,home_improvement,1
772.746384,42342.717092,0.362902,3.396147,11940.086638,7.767998,MORTGAGE,other,1
593.514934,47878.20299,0.27198,1.169092,53879.942575,5.0,MORTGAGE,debt_consolidation,1
729.274849,45220.32484,0.320622,0.88874,16967.532498,7.108523,RENT,other,1
727.448101,59893.063732,0.068489,0.216363,13260.700526,9.633935,MORTGAGE,debt_consolidation,1
655.236285,115707.423078,0.145197,4.09148,36129.627242,14.840979,OWN,debt_consolidation,1
706.090642,93813.123689,0.489069,3.932589,8381.255014,10.639052,OWN,medical,0
579.910914,22307.28273,0.5708,1.148537,34117.897617,9.18341,RENT,credit_card,1
753.922162,71199.565452,0.122112,5.942621,76648.077437,7.881551,RENT,car,1
665.207829,108810.160035,0.319907,6.756703,32748.92719,13.29882,OWN,debt_consolidation,1
638.182158,61826.361403,0.28648,1.499436,34424.672888,15.75425,RENT,credit_card,0
763.920738,94333.179302,0.425448,2.108733,40499.388404,14.722025,RENT,debt_consolidation,1
623.652505,163957.45746,0.211068,23.26743,72896.479166,13.121524,OWN,home_improvement,1
567.323096,90601.47096,0.411586,2.344137,51375.966898,5.835355,RENT,debt_consolidation,0
555.469666,56930.423301,0.449156,7.152311,29964.505363,9.76914,RENT,debt_consolidation,0
728.480796,91771.134159,0.267931,3.014023,41469.934776,17.815565,RENT,debt_consolidation,1
577.565652,53473.030333,0.417668,7.883519,11847.184841,14.926827,OWN,other,1
820.383535,49728.914618,0.150109,7.327191,37926.506005,5.618739,RENT,debt_consolidation,1
513.445647,39701.786218,0.471829,5.509429,10895.5619,10.805433,OWN,major_purchase,0
815.716509,125247.619816,0.088797,9.64747,17036.0047,12.270845,MORTGAGE,debt_consolidation,1
696.881397,29999.704195,0.467856,14.002349,2545.815926,8.332445,MORTGAGE,debt_consolidation,0
672.262951,122936.179618,0.468892,4.337304,29173.054221,5.0,RENT,credit_card,1
636.406473,66165.765734,0.348444,1.35556,14034.720754,11.345884,RENT,car,0
711.930889,21171.60752,0.264081,2.542716,47944.6093,8.242846,MORTGAGE,debt_consolidation,0
676.989224,61119.703688,0.183902,7.100408,28944.481047,8.256554,RENT,debt_consolidation,0
768.264151,15000.0,0.410656,5.261748,48381.226068,9.758619,OWN,other,1
689.138212,71346.588638,0.059614,0.978848,10316.320335,10.532134,MORTGAGE,debt_consolidation,1
692.024141,83377.927062,0.181627,0.262995,45563.864037,10.96821,MORTGAGE,home_improvement,1
650.911023,34357.871481,0.374571,5.743662,96191.804532,7.906035,RENT,debt_consolidation,0
675.44435,52792.72191,0.191352,1.445609,37605.696101,10.229267,MORTGAGE,credit_card,1
704.624142,158339.138874,0.212145,3.462439,38301.498743,5.0,RENT,debt_consolidation,1
543.186529,36190.501629,0.293967,6.866827,24802.962322,12.088637,RENT,credit_card,1
572.145166,25968.912999,0.277491,4.135299,15256.056544,5.0,OWN,other,1
739.461128,119252.460478,0.085858,0.434889,37527.702062,9.986785,MORTGAGE,other,1
693.669235,159142.023858,0.233683,1.026397,7675.141147,14.217152,MORTGAGE,credit_card,1
665.281333,49129.620617,0.33192,1.238002,16441.623431,7.292308,MORTGAGE,medical,0
681.474715,89938.179716,0.430978,1.491116,6375.770582,13.507506,MORTGAGE,debt_consolidation,0
707.806536,109632.106084,0.540528,4.166685,13459.501083,15.045064,RENT,debt_consolidation,0
636.819226,31398.313507,0.362489,3.505552,34524.744034,5.0,RENT,home_improvement,1
617.735622,36637.09383,0.030543,1.135507,31375.272553,10.47023,MORTGAGE,home_improvement,1
695.66762,102592.971748,0.681042,0.349725,22825.636402,5.0,RENT,debt_consolidation,1
601.730178,134727.374471,0.375898,0.940283,24816.913504,10.58627,MORTGAGE,home_improvement,1
712.66022,68715.393128,0.212005,20.796436,5883.427431,10.974901,RENT,credit_card,1
543.793312,28914.873275,0.238406,3.160702,16970.06865,5.0,RENT,other,1
762.332451,161496.163674,0.345637,10.100037,13671.29797,17.736934,RENT,other,1
717.807799,35646.899849,0.136516,9.444187,13886.302709,12.001055,MORTGAGE,credit_card,1
700.482379,40091.408212,0.121646,3.582279,33513.547514,8.028418,MORTGAGE,debt_consolidation,1
758.615279,60198.499196,0.260091,6.132587,12059.944538,16.128828,RENT,home_improvement,1
813.237956,124554.201359,0.685298,1.070622,14425.076648,5.0,RENT,other,1
761.149605,81828.88568,0.403657,5.830122,5110.494901,6.697901,OWN,debt_consolidation,0
532.730061,62875.967831,0.125868,1.589913,17927.906026,5.0,RENT,credit_card,1
577.633843,64729.551198,0.013666,8.920805,10285.739667,17.303658,MORTGAGE,car,1
630.014514,50317.529842,0.117033,0.437189,23282.14531,12.163212,OWN,debt_consolidation,1
682.087284,68520.18886,0.332791,7.417082,11318.845595,13.307906,OTHER,debt_consolidation,1
721.412722,15000.0,0.207576,0.526452,23698.797131,12.053504,OWN,debt_consolidation,1
621.940495,41029.045617,0.459451,10.651116,19904.875237,13.008187,RENT,credit_card,1
694.941341,56658.265526,0.141492,1.813498,70999.580044,11.273272,OWN,medical,0
619.569365,24572.70492,0.254087,5.31227,31196.231658,11.948225,MORTGAGE,home_improvement,1
631.078576,61808.365026,0.506772,3.342295,6076.921346,11.376612,OWN,debt_consolidation,1
567.467112,43361.068026,0.137704,2.280923,9086.797448,8.869929,RENT,home_improvement,1
606.14134,140545.339812,0.179715,5.184414,22894.35394,10.836813,OWN,home_improvement,0
571.865232,125971.608998,0.246422,14.7369,11488.553101,11.957581,MORTGAGE,credit_card,1
601.93014,37068.271184,0.316621,0.210728,2757.671929,11.386922,MORTGAGE,debt_consolidation,1
764.291344,44779.126033,0.263497,12.557456,56651.991465,5.827798,RENT,home_improvement,1
604.048089,46893.36441,0.062311,4.696283,36466.77357,6.292547,RENT,credit_card,1
850.0,37384.2329,0.134321,8.233475,31719.40163,14.789945,OWN,debt_consolidation,1
719.465432,55106.061073,0.219836,2.421527,14398.421596,9.925521,MORTGAGE,credit_card,1
694.78689,31102.104313,0.20665,3.191808,29714.004324,13.046539,RENT,vacation,1
611.331378,24875.304398,0.488147,10.157097,13452.870375,7.17758,OWN,debt_consolidation,1
736.02479,71226.964055,0.575871,2.679418,25422.759883,5.843989,RENT,car,0
633.948974,71518.951574,0.509877,3.82493,11563.302004,8.047412,RENT,debt_consolidation,1
689.760785,30254.812575,0.12311,0.102008,63665.743318,10.221022,RENT,other,1
850.0,83885.936686,0.534056,0.863429,7338.093466,8.672009,RENT,debt_consolidation,1
672.315208,33558.765079,0.300023,5.131735,52187.520826,15.528767,RENT,debt_consolidation,1
771.941866,57062.312007,0.203036,6.311134,22634.737882,11.628332,RENT,credit_card,1
623.745886,80194.19483,0.261023,4.368563,15636.654792,17.471285,RENT,credit_card,1
677.200921,48042.074651,0.34915,0.773396,24757.952888,12.415429,MORTGAGE,other,1
821.664051,64398.430925,0.544808,2.94759,36803.329847,5.0,OWN,home_improvement,1
629.842635,35959.270921,0.41053,2.193259,57338.221126,14.696146,MORTGAGE,credit_card,0
824.995885,43569.822707,0.026592,3.422537,27424.721118,5.716569,RENT,medical,0
736.620155,43324.966505,0.58462,10.213775,11807.766127,11.806868,RENT,credit_card,0
635.002658,31321.279197,0.048186,7.477454,22901.119771,8.288606,OWN,debt_consolidation,1
730.592619,44087.673158,0.361998,0.438637,78570.788807,18.499489,OTHER,debt_consolidation,1
757.804356,19357.379992,0.444522,11.050449,56577.95269,16.038593,RENT,credit_card,1
729.744797,36508.768796,0.415855,3.19109,41611.607538,8.403628,RENT,home_improvement,0
554.382022,41318.875316,0.088411,6.810197,38444.884151,10.554248,MORTGAGE,debt_consolidation,1
621.829026,42036.440351,0.471563,0.754343,35940.319978,11.856093,MORTGAGE,debt_consolidation,1
660.198509,42408.39142,0.336831,5.554227,49569.370125,14.021949,MORTGAGE,debt_consolidation,1
674.045326,47237.411781,0.194575,1.348072,16000.253582,11.102032,MORTGAGE,credit_card,1
729.653768,65359.946491,0.15088,2.884657,8530.811356,7.412868,MORTGAGE,debt_consolidation,0
694.21608,82843.639156,0.340464,0.085033,23116.512096,8.488545,OWN,debt_consolidation,0
573.172451,33194.545986,0.358722,0.822078,12427.821271,10.984314,RENT,credit_card,0
710.415828,23815.20418,0.085146,0.482998,10524.755956,15.320599,OTHER,other,1
728.84686,26232.99773,0.369998,1.370501,13303.800116,12.497433,RENT,debt_consolidation,1
724.783236,36595.415328,0.447972,0.526903,100000.0,8.293048,MORTGAGE,credit_card,0
766.462458,39689.708817,0.076709,5.886817,24228.556663,13.269305,MORTGAGE,debt_consolidation,1
746.713772,30884.272733,0.41682,0.14735,28377.035431,9.645553,MORTGAGE,medical,1
716.734406,22523.849429,0.464172,4.808278,9361.361657,14.116428,MORTGAGE,debt_consolidation,1
674.386743,37284.296198,0.198974,0.758231,6059.441595,19.844536,RENT,vacation,1
547.123125,54658.278925,0.639929,14.51681,12415.03044,9.744108,RENT,car,0
714.369458,70053.721697,0.154788,13.522339,60278.870177,13.805618,MORTGAGE,other,1
696.615015,35085.603483,0.205948,1.277708,27833.422514,8.391123,MORTGAGE,debt_consolidation,1
701.726307,38261.57113,0.155732,4.76505,33490.4822,10.607077,RENT,credit_card,1
577.860114,28112.821002,0.588885,0.142025,36938.004322,11.103468,OWN,debt_consolidation,0
593.515477,48104.764141,0.233807,13.425714,14560.32196,10.322107,RENT,major_purchase,1
764.252228,29464.541004,0.21327,3.701061,58196.233131,19.620548,RENT,other,0
676.835588,69139.16856,0.128619,0.220925,14143.842941,9.926924,RENT,car,1
734.520056,16789.015375,0.53643,2.096553,58945.151298,13.05398,MORTGAGE,home_improvement,0
682.26547,39506.567249,0.157202,0.399815,30019.771972,5.0,RENT,credit_card,0
682.380491,58727.560113,0.172732,2.495675,6295.991198,12.511988,MORTGAGE,credit_card,1
755.062704,54737.302873,0.038914,5.542197,13048.04195,14.997191,RENT,credit_card,1
638.716422,246673.332153,0.162724,3.173353,6314.115913,9.153409,RENT,credit_card,1
687.689662,60468.631064,0.083648,2.420287,49726.710034,5.0,MORTGAGE,home_improvement,0
643.017977,26837.816677,0.254551,0.63438,21648.364881,10.864719,MORTGAGE,medical,1
645.240302,46291.861716,0.401587,1.404784,4629.296965,11.060143,RENT,credit_card,1
655.26623,16886.203388,0.188666,0.527599,28653.26901,13.534263,RENT,major_purchase,1
697.770702,46706.571468,0.207667,8.238263,15123.196201,18.038161,OWN,major_purchase,1
641.70011,29737.565755,0.108101,0.726515,7795.764883,9.669812,RENT,credit_card,1
780.46049,84900.40693,0.590261,4.523953,71294.61559,8.002992,OWN,debt_consolidation,0
608.431416,35251.939755,0.52598,2.098381,23744.35522,6.915788,MORTGAGE,home_improvement,0
665.050268,45703.970298,0.410889,1.280777,17936.589621,11.693275,RENT,credit_card,1
644.821515,33478.720103,0.392235,5.100879,16653.949147,12.67774,MORTGAGE,debt_consolidation,1
795.758231,139150.423595,0.111294,3.053251,7636.574148,9.090206,OWN,credit_card,1
695.724382,40427.047816,0.347364,2.55534,8837.99898,13.72539,RENT,vacation,1
762.547563,147198.04826,0.329586,4.492893,54146.12825,12.628844,RENT,debt_consolidation,0
561.15517,79896.798113,0.35988,3.379166,15808.16711,11.151311,RENT,home_improvement,0
701.364021,65462.977735,0.033884,1.808324,22369.358799,7.841548,OWN,major_purchase,1
751.170464,61159.463528,0.162776,4.094247,5265.696301,9.313475,MORTGAGE,home_improvement,1
686.582719,62086.160136,0.106337,5.535722,8754.608925,5.0,RENT,credit_card,1
765.23843,15419.626922,0.155149,0.135279,33754.491331,11.825255,RENT,home_improvement,1
638.616924,41467.694758,0.192754,3.135596,28692.706257,11.092195,RENT,credit_card,1
792.747795,81397.088433,0.280095,0.297069,75159.112033,11.659676,RENT,debt_consolidation,1
850.0,47603.505855,0.35147,1.031465,56391.258376,12.765117,RENT,car,1
650.972915,21096.999212,0.522422,4.110687,18741.626018,12.350375,MORTGAGE,credit_card,1
644.359798,47503.436257,0.136413,10.056631,30670.835407,10.613659,RENT,home_improvement,0
796.270758,136279.514569,0.404616,10.719609,17647.997326,11.170338,RENT,credit_card,1
806.365772,103583.676051,0.271633,0.362552,92815.309019,6.084893,MORTGAGE,debt_consolidation,1
638.171198,47230.615481,0.047355,2.715927,49232.550893,8.956978,RENT,car,1
646.385055,86757.275891,0.295353,4.373423,24804.480065,11.176649,RENT,other,1
657.457231,39343.882886,0.501248,0.795388,25343.46917,8.424512,RENT,debt_consolidation,0
572.443959,17635.638491,0.48585,7.250053,60560.321754,14.010528,RENT,vacation,0
606.507844,28150.50033,0.219714,6.817486,33047.608843,8.694788,OWN,other,1
599.668739,125208.203806,0.25375,11.68283,65580.889373,11.757069,MORTGAGE,credit_card,1
618.576195,41589.547427,0.398589,0.042611,4743.101149,11.40798,RENT,home_improvement,1
677.225209,42360.415666,0.36427,1.221097,30420.128289,13.611972,RENT,debt_consolidation,0
698.737179,40949.590214,0.304308,8.777718,15354.98713,14.152769,RENT,credit_card,1
804.040039,153657.588375,0.188331,5.55211,75317.259047,13.429114,MORTGAGE,debt_consolidation,1
600.131677,130037.135874,0.452066,11.240004,65021.878271,5.0,MORTGAGE,credit_card,1
758.745792,185584.974569,0.180894,0.294398,22538.608847,15.179519,MORTGAGE,credit_card,1
662.880892,44559.153331,0.443982,4.543647,64533.625025,16.345579,RENT,major_purchase,1
676.042903,58534.680888,0.111522,4.208776,76740.138147,9.312565,RENT,other,1
733.985559,19732.345471,0.3756,0.181631,23204.109378,11.828264,MORTGAGE,debt_consolidation,1
590.182238,118914.574822,0.106697,3.602819,100000.0,7.882089,OWN,major_purchase,0
710.59278,24326.760274,0.428011,4.701897,21548.493656,5.0,OWN,credit_card,1
693.316177,55829.927418,0.527691,1.061594,18955.233277,8.414497,RENT,home_improvement,1
719.396101,25377.506338,0.273507,1.596411,40380.844764,9.109513,MORTGAGE,debt_consolidation,1
703.133492,34429.874249,0.368257,5.113083,17194.528267,9.758022,MORTGAGE,major_purchase,1
850.0,29662.60799,0.502057,3.158388,23382.375716,7.643801,OWN,medical,1
628.980801,34039.430206,0.473299,9.760122,59077.421816,8.433012,RENT,other,1
637.520244,35472.973587,0.155498,2.095654,22324.794406,10.961478,MORTGAGE,medical,1
630.148758,35278.843291,0.223324,1.550727,6724.329823,8.304206,RENT,debt_consolidation,0
635.56183,80821.665591,0.562648,20.954037,28484.733939,12.902335,MORTGAGE,major_purchase,0
629.00903,25262.650627,0.260917,12.103228,13529.049869,13.385812,RENT,credit_card,0
775.121322,55956.218767,0.365397,0.147107,40363.84793,19.331357,MORTGAGE,debt_consolidation,0
793.64034,101801.029029,0.200105,7.364244,35858.38827,14.93988,OWN,home_improvement,1
634.340297,36029.098452,0.279088,0.58455,61696.361894,11.850861,RENT,home_improvement,1
613.411554,31864.527057,0.584529,0.13935,41575.761099,8.829075,MORTGAGE,debt_consolidation,0
717.713245,42688.516341,0.218672,1.59893,47248.254884,12.028116,RENT,debt_consolidation,1
635.822156,99492.259387,0.273728,1.569075,13789.080198,12.143086,RENT,debt_consolidation,1
730.634545,55075.73839,0.235572,8.555105,38668.884871,9.203404,RENT,credit_card,0
696.233842,35641.694425,0.448747,6.200889,87370.755689,13.74306,RENT,debt_consolidation,0
558.740471,65534.106152,0.34161,19.979586,13601.631992,6.106657,OWN,debt_consolidation,0
803.800416,25301.645449,0.188536,6.215525,77638.351482,10.144601,RENT,credit_card,1
823.670214,73777.988424,0.069727,2.70862,14994.742763,12.945505,MORTGAGE,car,1
630.976905,62640.316581,0.287004,6.002024,12132.221528,9.993455,OWN,other,1
648.983875,40754.230014,0.423162,35.0,27101.39036,10.27636,OWN,debt_consolidation,1
702.869231,29639.064621,0.254446,6.191819,36356.827474,10.517749,MORTGAGE,car,1
706.756543,28795.990758,0.366733,7.170733,41698.693934,8.075396,RENT,home_improvement,1
732.683542,67568.042205,0.270973,13.932628,11234.742956,15.108653,MORTGAGE,credit_card,1
840.816363,102476.450659,0.401467,0.603224,29857.10363,7.436868,RENT,credit_card,0
665.844222,33443.587789,0.463428,6.100245,13631.135089,12.113558,OWN,credit_card,1
616.13622,64539.45506,0.053295,9.512538,7767.89444,12.447768,MORTGAGE,debt_consolidation,1
569.654462,15000.0,0.221667,15.436892,11497.496318,7.679823,MORTGAGE,credit_card,1
621.525597,34517.763743,0.226614,1.18475,13021.664428,11.255865,RENT,credit_card,1
677.349842,48115.740134,0.258407,3.505181,31733.132784,7.816287,MORTGAGE,credit_card,1
823.564629,28401.292958,0.139083,5.705848,49342.919735,15.868649,MORTGAGE,other,1
638.591096,27947.8674,0.329748,1.421557,7853.820334,7.01426,OWN,credit_card,0
697.903036,32837.691513,0.170044,4.587368,28180.139956,8.71136,RENT,home_improvement,1
678.686168,58414.278687,0.284773,1.489193,9665.433759,6.715212,OWN,credit_card,1
775.071462,43809.351974,0.249801,2.028253,34212.959578,6.248054,RENT,car,0
850.0,15000.0,0.115962,2.912671,14243.965087,16.569254,MORTGAGE,credit_card,0
637.530498,15000.0,0.207303,3.766504,10551.989374,12.899711,MORTGAGE,medical,0
640.844845,34060.066045,0.399918,2.983424,38552.073342,11.491027,RENT,major_purchase,0
763.53287,64512.349633,0.17936,3.39815,14605.51062,8.701981,RENT,home_improvement,1
734.551319,15000.0,0.342753,1.773305,17655.899116,14.176641,MORTGAGE,home_improvement,1
827.736586,36321.382423,0.278221,0.865611,4656.445364,8.115221,RENT,debt_consolidation,1
726.714255,35748.060185,0.05235,0.242538,42726.984409,13.777738,RENT,car,0
651.256633,112758.38999,0.06215,1.090648,39129.657599,7.946211,MORTGAGE,debt_consolidation,1
727.252386,38909.235309,0.113912,4.360695,22110.778665,8.744223,OWN,credit_card,1
768.696286,61684.834829,0.102295,7.711594,7560.505568,13.653988,MORTGAGE,debt_consolidation,1
745.638574,53356.670625,0.735224,0.927117,51357.097547,14.023396,RENT,credit_card,1
720.581922,15000.0,0.384774,0.57456,13816.45607,13.091155,RENT,home_improvement,1
765.333975,77724.38559,0.231549,6.917299,16036.980009,7.326141,MORTGAGE,medical,1
773.543647,55783.75089,0.237869,1.820356,100000.0,9.436456,MORTGAGE,credit_card,0
790.572719,66500.263152,0.204004,15.1309,13459.688888,11.549146,MORTGAGE,vacation,1
731.896791,500000.0,0.419159,6.264379,37032.344065,8.027517,MORTGAGE,credit_card,1
666.630554,15000.0,0.18798,1.978238,32645.574552,15.79837,RENT,debt_consolidation,1
691.737095,137973.648065,0.244324,1.709232,28944.067364,5.0,RENT,debt_consolidation,0
776.520717,41255.160557,0.39708,3.70852,26833.338835,8.274412,OWN,home_improvement,1
614.645146,58244.057126,0.220785,0.412262,28666.142265,9.216517,MORTGAGE,debt_consolidation,0
709.493865,47700.285053,0.07705,0.625983,26645.043136,5.0,MORTGAGE,credit_card,1
648.532895,38004.437187,0.551202,0.967061,21240.332908,6.113198,OWN,debt_consolidation,1
682.299586,34825.328903,0.304633,7.452136,63443.066165,13.188513,OWN,credit_card,0
782.276149,59736.902536,0.38811,3.606266,8787.957589,11.105993,MORTGAGE,other,1
695.287925,19726.058004,0.382794,0.053117,45027.138863,16.505976,RENT,credit_card,1
683.714924,76906.640219,0.427203,5.59688,39168.94957,16.408293,OTHER,debt_consolidation,1
571.211509,38188.257692,0.124332,2.755549,35913.889181,12.515662,MORTGAGE,debt_consolidation,1
739.700285,24883.454821,0.0933,3.575455,48140.812996,12.096334,RENT,credit_card,1
731.638734,37421.185685,0.554933,1.204732,20644.008754,11.230759,MORTGAGE,debt_consolidation,1
850.0,104223.147664,0.322128,4.01238,5953.40228,5.0,RENT,credit_card,1
655.377741,35553.680062,0.01,19.352784,20939.553015,6.119042,OWN,home_improvement,1
697.532026,60783.410124,0.323902,0.381408,11005.649905,11.352364,MORTGAGE,debt_consolidation,1
699.950695,31616.241358,0.107053,1.669799,13196.389562,13.15609,MORTGAGE,credit_card,1
806.196262,77246.208292,0.173792,1.391944,9230.848284,12.013844,OWN,credit_card,1
672.376357,73961.8459,0.283359,1.428748,15769.904105,7.876373,MORTGAGE,debt_consolidation,1
702.321722,148622.572377,0.183794,2.379757,14506.664075,14.280922,MORTGAGE,credit_card,1
728.631721,44119.698191,0.552445,8.52176,4170.124286,16.188554,OWN,debt_consolidation,1
694.92873,73217.729936,0.084853,12.201121,35959.742862,14.282964,RENT,credit_card,1
644.285311,51991.760013,0.373096,1.129581,100000.0,14.463598,RENT,other,0
695.527199,106672.969041,0.270185,3.914812,33670.118629,9.04271,OWN,debt_consolidation,1
765.89054,31847.066955,0.107328,5.065371,19109.736154,14.765769,MORTGAGE,home_improvement,1
597.878776,76649.869958,0.44611,3.688918,21198.326588,11.510155,RENT,credit_card,0
690.637574,43616.099786,0.312639,2.846481,16404.482381,12.790444,RENT,debt_consolidation,1
623.990335,47168.760269,0.07414,1.065815,23459.460109,12.279011,RENT,other,1
775.60373,51795.134262,0.375232,3.349296,21463.18314,10.574795,MORTGAGE,credit_card,1
